"Symbol","Interval","Smooth Data?","Main Length Period","Secondary Length Period","Deviation Coefficient","BB Source","BB Length","BB StdDev","BB Signal Smoothing","BB Std. threshold","From Day","From Month","From Year","To Day","To Month","To Year","Use Heikin Ashi Candles in Algo Calculations","length","pcntChange","Rating for entry","Rating for exit","TP % for Short entries","SL % for Short entries","entry_numbers","longEntry","shortEntry","risk","leverage","_source","combinedValue_net_profit","combinedPct_net_profit","longValue_net_profit","longPct_net_profit","shortPct_net_profit","combinedValue_gross_profit","combinedPct_gross_profit","longValue_gross_profit","longPct_gross_profit","shortPct_gross_profit","combinedValue_gross_loss","combinedPct_gross_loss","longValue_gross_loss","longPct_gross_loss","shortPct_gross_loss","combinedValue_max_drawdown","combinedPct_max_drawdown","longValue_max_drawdown","longPct_max_drawdown","shortPct_max_drawdown","combinedValue_buy_and_hold_return","combinedPct_buy_and_hold_return","longValue_buy_and_hold_return","longPct_buy_and_hold_return","shortPct_buy_and_hold_return","combinedValue_sharpe_ratio","combinedPct_sharpe_ratio","longValue_sharpe_ratio","longPct_sharpe_ratio","shortPct_sharpe_ratio","combinedValue_profit_factor","combinedPct_profit_factor","longValue_profit_factor","longPct_profit_factor","shortPct_profit_factor","combinedValue_max_contracts_held","combinedPct_max_contracts_held","longValue_max_contracts_held","longPct_max_contracts_held","shortPct_max_contracts_held","combinedValue_open_pl","combinedPct_open_pl","longValue_open_pl","longPct_open_pl","shortPct_open_pl","combinedValue_commission_paid","combinedPct_commission_paid","longValue_commission_paid","longPct_commission_paid","shortPct_commission_paid","combinedValue_total_closed_trades","combinedPct_total_closed_trades","longValue_total_closed_trades","longPct_total_closed_trades","shortPct_total_closed_trades","combinedValue_total_open_trades","combinedPct_total_open_trades","longValue_total_open_trades","longPct_total_open_trades","shortPct_total_open_trades","combinedValue_number_winning_trades","combinedPct_number_winning_trades","longValue_number_winning_trades","longPct_number_winning_trades","shortPct_number_winning_trades","combinedValue_number_losing_trades","combinedPct_number_losing_trades","longValue_number_losing_trades","longPct_number_losing_trades","shortPct_number_losing_trades","combinedValue_percent_profitable","combinedPct_percent_profitable","longValue_percent_profitable","longPct_percent_profitable","shortPct_percent_profitable","combinedValue_avg_trade","combinedPct_avg_trade","longValue_avg_trade","longPct_avg_trade","shortPct_avg_trade","combinedValue_avg_winning_trade","combinedPct_avg_winning_trade","longValue_avg_winning_trade","longPct_avg_winning_trade","shortPct_avg_winning_trade","combinedValue_avg_losing_trade","combinedPct_avg_losing_trade","longValue_avg_losing_trade","longPct_avg_losing_trade","shortPct_avg_losing_trade","combinedValue_ratio_avg_win_avg_loss","combinedPct_ratio_avg_win_avg_loss","longValue_ratio_avg_win_avg_loss","longPct_ratio_avg_win_avg_loss","shortPct_ratio_avg_win_avg_loss","combinedValue_largest_winning_trade","combinedPct_largest_winning_trade","longValue_largest_winning_trade","longPct_largest_winning_trade","shortPct_largest_winning_trade","combinedValue_largest_losing_trade","combinedPct_largest_losing_trade","longValue_largest_losing_trade","longPct_largest_losing_trade","shortPct_largest_losing_trade","combinedValue_avg_num_bars_in_trades","combinedPct_avg_num_bars_in_trades","longValue_avg_num_bars_in_trades","longPct_avg_num_bars_in_trades","shortPct_avg_num_bars_in_trades","combinedValue_avg_num_bars_in_winning_trades","combinedPct_avg_num_bars_in_winning_trades","longValue_avg_num_bars_in_winning_trades","longPct_avg_num_bars_in_winning_trades","shortPct_avg_num_bars_in_winning_trades","combinedValue_avg_num_bars_in_losing_trades","combinedPct_avg_num_bars_in_losing_trades","longValue_avg_num_bars_in_losing_trades","longPct_avg_num_bars_in_losing_trades","shortPct_avg_num_bars_in_losing_trades","combinedValue_margin_calls","combinedPct_margin_calls","longValue_margin_calls","longPct_margin_calls","shortPct_margin_calls"
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2.1,3.2,2,true,true,100,1,"7_1_0.35_0.45.yml","55930.69","5593.07","42447.71","4244.77","1348.3","85319.26","8531.93","54453.55","5445.36","3086.57","29388.57","2938.86","12005.84","1200.58","1738.27","2127.38","25.71","","","","12537.30","1253.73","","","","0.541","","","","","2.903","","4.536","","","93","","93","","","117965.70","207.21","","","","0","","0","","","343","","128","","","1","","1","","","184","","53","","","159","","75","","","53.64","","41.41","","","163.06","16.31","331.62","33.16","6.27","463.69","46.37","1027.43","102.74","23.56","184.83","18.48","160.08","16.01","20.69","2.509","","6.418","","","7992.84","61.66","7992.84","61.66","8.35","1529.87","10.13","754.30","10.13","8.64","38","","77","","","50","","140","","","25","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2.1,3.5,2,true,true,100,1,"7_1_0.35_0.45.yml","50465.60","5046.56","39118.02","3911.8","1134.76","78663.91","7866.39","50219.30","5021.93","2844.46","28198.31","2819.83","11101.28","1110.13","1709.7","2437.04","28.07","","","","12537.30","1253.73","","","","0.532","","","","","2.79","","4.524","","","84","","84","","","106641.54","207.21","","","","0","","0","","","343","","128","","","1","","1","","","184","","53","","","159","","75","","","53.64","","41.41","","","147.13","14.71","305.61","30.56","5.28","427.52","42.75","947.53","94.75","21.71","177.35","17.73","148.02","14.8","20.35","2.411","","6.402","","","7323.90","61.66","7323.90","61.66","8.35","1972.69","10.13","693.69","10.13","8.64","39","","77","","","50","","140","","","26","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2.1,3.8,2,true,true,100,1,"7_1_0.35_0.45.yml","48831.27","4883.13","37928.09","3792.81","1090.32","76294.09","7629.41","48705.23","4870.52","2758.89","27462.83","2746.28","10777.14","1077.71","1668.57","2359.65","28.07","","","","12537.30","1253.73","","","","0.529","","","","","2.778","","4.519","","","81","","81","","","103255.09","207.21","","","","0","","0","","","343","","128","","","1","","1","","","184","","53","","","159","","75","","","53.64","","41.41","","","142.37","14.24","296.31","29.63","5.07","414.64","41.46","918.97","91.9","21.06","172.72","17.27","143.70","14.37","19.86","2.401","","6.395","","","7091.33","61.66","7091.33","61.66","8.35","1910.05","10.13","671.66","10.13","8.64","39","","77","","","50","","140","","","26","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2.1,4.5,1,true,true,100,1,"7_1_0.35_0.45.yml","54509.62","5450.96","42121.07","4212.11","1238.85","72226.59","7222.66","53663.51","5366.35","1856.31","17716.97","1771.7","11542.44","1154.24","617.45","2077.03","29.95","","","","12537.30","1253.73","","","","0.547","","","","","4.077","","4.649","","","91","","91","","","115021.07","207.21","","","","0","","0","","","256","","128","","","1","","1","","","135","","53","","","121","","75","","","52.73","","41.41","","","212.93","21.29","329.07","32.91","9.68","535.01","53.5","1012.52","101.25","22.64","146.42","14.64","153.90","15.39","13.42","3.654","","6.579","","","8279.14","61.66","8279.14","61.66","8.35","772.29","10.13","728.02","10.13","5.11","47","","77","","","64","","140","","","29","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2.1,4.5,2,true,true,100,1,"7_1_0.35_0.45.yml","53852.24","5385.22","41556.67","4155.67","1229.56","83687.74","8368.77","53267.39","5326.74","3042.03","29835.50","2983.55","11710.72","1171.07","1812.48","2597.41","28.07","","","","12537.30","1253.73","","","","0.54","","","","","2.805","","4.549","","","90","","90","","","113658.92","207.21","","","","0","","0","","","341","","128","","","1","","1","","","185","","53","","","156","","75","","","54.25","","41.41","","","157.92","15.79","324.66","32.47","5.77","452.37","45.24","1005.05","100.5","23.05","191.25","19.13","156.14","15.61","22.38","2.365","","6.437","","","7805.84","61.66","7805.84","61.66","8.35","2102.50","10.13","739.52","10.13","8.64","39","","77","","","49","","140","","","28","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2.1,3.8,1,true,true,100,1,"7_1_0.35_0.45.yml","50516.31","5051.63","39150.24","3915.02","1136.61","67127.84","6712.78","49916.55","4991.65","1721.13","16611.53","1661.15","10766.30","1076.63","584.52","1927.61","29.95","","","","12537.30","1253.73","","","","0.54","","","","","4.041","","4.636","","","84","","84","","","106746.64","207.21","","","","0","","0","","","256","","128","","","1","","1","","","134","","53","","","122","","75","","","52.34","","41.41","","","197.33","19.73","305.86","30.59","8.88","500.95","50.1","941.82","94.18","21.25","136.16","13.62","143.55","14.36","12.44","3.679","","6.561","","","7683.55","61.66","7683.55","61.66","8.35","716.73","10.13","674.58","10.13","5.11","47","","77","","","64","","140","","","28","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2,4,3,true,true,100,1,"7_1_0.35_0.45.yml","56497.51","5649.75","41121.47","4112.15","1537.6","87557.11","8755.71","52653.39","5265.34","3490.37","31059.60","3105.96","11531.92","1153.19","1952.77","2628.84","31.1","","","","12537.30","1253.73","","","","0.549","","","","","2.819","","4.566","","","97","","94","","","119140.26","207.21","","","","0","","0","","","386","","128","","","1","","1","","","212","","53","","","174","","75","","","54.92","","41.41","","","146.37","14.64","321.26","32.13","5.96","413.01","41.3","993.46","99.35","21.95","178.50","17.85","153.76","15.38","19.72","2.314","","6.461","","","7900.30","61.66","7900.30","61.66","9.36","2127.94","10.13","703.31","10.13","8.64","36","","77","","","44","","140","","","26","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2,4.5,100,true,true,100,1,"7_1_0.35_0.45.yml","54440.27","5444.03","42299.67","4229.97","1214.06","95761.04","9576.1","54295.98","5429.6","4146.51","41320.77","4132.08","11996.32","1199.63","2932.44","3302.22","39.65","","","","12537.30","1253.73","","","","0.552","","","","","2.318","","4.526","","","94","","91","","","114877.39","207.21","","","","0","","0","","","441","","128","","","1","","1","","","248","","53","","","193","","75","","","56.24","","41.41","","","123.45","12.34","330.47","33.05","3.88","386.13","38.61","1024.45","102.45","21.26","214.10","21.41","159.95","16","24.85","1.804","","6.405","","","7830.97","61.66","7830.97","61.66","9.36","2276.72","12.39","776.55","10.13","12.39","33","","77","","","39","","140","","","26","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2,4,100,true,true,100,1,"7_1_0.35_0.45.yml","49554.23","4955.42","38218.65","3821.87","1133.56","86498.12","8649.81","49095.77","4909.58","3740.23","36943.89","3694.39","10877.12","1087.71","2606.68","2984.72","39.65","","","","12537.30","1253.73","","","","0.541","","","","","2.341","","4.514","","","86","","83","","","104753.04","207.21","","","","0","","0","","","447","","128","","","1","","1","","","247","","53","","","200","","75","","","55.26","","41.41","","","110.86","11.09","298.58","29.86","3.55","350.19","35.02","926.34","92.63","19.28","184.72","18.47","145.03","14.5","20.85","1.896","","6.387","","","7078.05","61.66","7078.05","61.66","9.36","1906.47","12.39","680.50","10.13","12.39","32","","77","","","39","","140","","","24","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2,4.5,3,true,true,100,1,"7_1_0.35_0.45.yml","57354.44","5735.44","42049.40","4204.94","1530.5","89590.48","8959.05","53863.51","5386.35","3572.7","32236.04","3223.6","11814.10","1181.41","2042.19","2668.02","31.1","","","","12537.30","1253.73","","","","0.551","","","","","2.779","","4.559","","","98","","95","","","120915.80","207.21","","","","0","","0","","","383","","128","","","1","","1","","","211","","53","","","172","","75","","","55.09","","41.41","","","149.75","14.98","328.51","32.85","6","424.60","42.46","1016.29","101.63","22.61","187.42","18.74","157.52","15.75","21.05","2.266","","6.452","","","8018.05","61.66","8018.05","61.66","9.36","2159.66","10.13","717.01","10.13","8.64","37","","77","","","44","","140","","","27","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2.1,2.5,1,true,true,100,1,"7_1_0.35_0.45.yml","56535.25","5653.52","43508.13","4350.81","1302.71","74325.78","7432.58","55406.16","5540.62","1891.96","17790.54","1779.05","11898.03","1189.8","589.25","2029.26","28.2","","","","12537.30","1253.73","","","","0.551","","","","","4.178","","4.657","","","94","","94","","","119218.44","207.21","","","","0","","0","","","256","","128","","","1","","1","","","133","","53","","","123","","75","","","51.95","","41.41","","","220.84","22.08","339.91","33.99","10.18","558.84","55.88","1045.40","104.54","23.65","144.64","14.46","158.64","15.86","12.28","3.864","","6.59","","","8581.26","61.66","8581.26","61.66","8.35","737.40","10.13","737.40","10.13","5.11","46","","77","","","64","","140","","","27","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2.1,2,2,true,true,100,1,"7_1_0.35_0.45.yml","53039.47","5303.95","40085.57","4008.56","1295.39","78404.20","7840.42","51209.62","5120.96","2719.46","25364.73","2536.47","11124.04","1112.4","1424.07","2013.21","26.36","","","","12537.30","1253.73","","","","0.539","","","","","3.091","","4.604","","","91","","88","","","111974.76","207.21","","","","0","","0","","","346","","128","","","1","","1","","","173","","53","","","173","","75","","","50","","41.41","","","153.29","15.33","313.17","31.32","5.94","453.20","45.32","966.22","96.62","22.66","146.62","14.66","148.32","14.83","14.53","3.091","","6.514","","","7786.06","61.66","7786.06","61.66","8.35","1164.71","10.13","703.88","10.13","5.11","37","","77","","","52","","140","","","22","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2.1,2,1,true,true,100,1,"7_1_0.35_0.45.yml","54904.15","5490.42","42225.06","4222.51","1267.91","72090.93","7209.09","53789.24","5378.92","1830.17","17186.78","1718.68","11564.18","1156.42","562.26","1797.09","26.23","","","","12537.30","1253.73","","","","0.55","","","","","4.195","","4.651","","","91","","91","","","115838.58","207.21","","","","0","","0","","","256","","128","","","1","","1","","","130","","53","","","126","","75","","","50.78","","41.41","","","214.47","21.45","329.88","32.99","9.91","554.55","55.45","1014.89","101.49","23.77","136.40","13.64","154.19","15.42","11.02","4.065","","6.582","","","8337.99","61.66","8337.99","61.66","8.35","715.39","10.13","715.39","10.13","5.11","46","","77","","","65","","140","","","26","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2.1,2.2,1,true,true,100,1,"7_1_0.35_0.45.yml","53055.83","5305.58","40758.55","4075.86","1229.73","69588.90","6958.89","51923.98","5192.4","1766.49","16533.07","1653.31","11165.42","1116.54","536.76","1612.27","28.2","","","","12537.30","1253.73","","","","0.546","","","","","4.209","","4.65","","","88","","88","","","112008.65","207.21","","","","0","","0","","","256","","128","","","1","","1","","","130","","53","","","126","","75","","","50.78","","41.41","","","207.25","20.72","318.43","31.84","9.61","535.30","53.53","979.70","97.97","22.94","131.21","13.12","148.87","14.89","10.52","4.08","","6.581","","","8062.32","61.66","8062.32","61.66","8.35","688.38","10.13","688.38","10.13","5.11","46","","77","","","65","","140","","","26","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2.1,2.5,2,true,true,100,1,"7_1_0.35_0.45.yml","57943.42","5794.34","44582.34","4458.23","1336.11","87688.23","8768.82","57014.95","5701.49","3067.33","29744.81","2974.48","12432.61","1243.26","1731.22","2256.42","27.83","","","","12537.30","1253.73","","","","0.546","","","","","2.948","","4.586","","","99","","96","","","122136.30","207.21","","","","0","","0","","","344","","128","","","1","","1","","","179","","53","","","165","","75","","","52.03","","41.41","","","168.44","16.84","348.30","34.83","6.19","489.88","48.99","1075.75","107.58","24.34","180.27","18.03","165.77","16.58","19.24","2.717","","6.49","","","8574.78","61.66","8574.78","61.66","8.35","1354.43","10.13","795.57","10.13","5.11","38","","77","","","51","","140","","","23","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2.1,2.2,2,true,true,100,1,"7_1_0.35_0.45.yml","50280.88","5028.09","38382.44","3838.24","1189.84","75182.32","7518.23","49050.13","4905.01","2613.22","24901.44","2490.14","10667.69","1066.77","1423.37","1937.27","27.83","","","","12537.30","1253.73","","","","0.534","","","","","3.019","","4.598","","","87","","84","","","106258.74","207.21","","","","0","","0","","","346","","128","","","1","","1","","","174","","53","","","172","","75","","","50.29","","41.41","","","145.32","14.53","299.86","29.99","5.46","432.08","43.21","925.47","92.55","21.6","144.78","14.48","142.24","14.22","14.67","2.984","","6.507","","","7471.54","61.66","7471.54","61.66","8.35","1185.77","10.13","675.32","10.13","5.11","37","","77","","","51","","140","","","23","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2.2,4.1,1,true,true,100,1,"7_1_0.35_0.45.yml","51200.55","5120.06","39977.70","3997.77","1122.28","68589.04","6858.9","51039.64","5103.96","1754.94","17388.49","1738.85","11061.94","1106.19","632.66","2049.87","29.95","","","","12537.30","1253.73","","","","0.541","","","","","3.945","","4.614","","","85","","85","","","108164.38","207.21","","","","0","","0","","","256","","128","","","1","","1","","","133","","53","","","123","","75","","","51.95","","41.41","","","200.00","20","312.33","31.23","8.77","515.71","51.57","963.01","96.3","21.94","141.37","14.14","147.49","14.75","13.18","3.648","","6.529","","","7785.60","61.66","7785.60","61.66","8.35","746.74","10.13","696.42","10.13","5.11","47","","77","","","64","","140","","","28","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2.2,4,1,true,true,100,1,"7_1_0.35_0.45.yml","51293.72","5129.37","40051.42","4005.14","1124.23","68716.77","6871.68","51134.28","5113.43","1758.25","17423.05","1742.3","11082.85","1108.29","634.02","2053.53","29.95","","","","12537.30","1253.73","","","","0.541","","","","","3.944","","4.614","","","85","","85","","","108357.43","207.21","","","","0","","0","","","256","","128","","","1","","1","","","133","","53","","","123","","75","","","51.95","","41.41","","","200.37","20.04","312.90","31.29","8.78","516.67","51.67","964.80","96.48","21.98","141.65","14.17","147.77","14.78","13.21","3.647","","6.529","","","7799.50","61.66","7799.50","61.66","8.35","748.07","10.13","697.67","10.13","5.11","47","","77","","","64","","140","","","28","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2.2,4,2,true,true,100,1,"7_1_0.35_0.45.yml","55110.22","5511.02","41573.41","4157.34","1353.68","83655.38","8365.54","53282.18","5328.22","3037.32","28545.16","2854.52","11708.76","1170.88","1683.64","2656.98","28.07","","","","12537.30","1253.73","","","","0.54","","","","","2.931","","4.551","","","92","","92","","","116265.56","207.21","","","","0","","0","","","342","","128","","","1","","1","","","182","","53","","","160","","75","","","53.22","","41.41","","","161.14","16.11","324.79","32.48","6.33","459.64","45.96","1005.32","100.53","23.55","178.41","17.84","156.12","15.61","19.81","2.576","","6.44","","","7984.86","61.66","7984.86","61.66","8.35","2150.72","10.13","758.53","10.13","8.64","39","","77","","","50","","140","","","27","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2.2,4.6,1,true,true,100,1,"7_1_0.35_0.45.yml","56881.23","5688.12","43029.12","4302.91","1385.21","86575.52","8657.55","55130.34","5513.03","3144.52","29694.29","2969.43","12101.22","1210.12","1759.31","2740.84","28.07","","","","12537.30","1253.73","","","","0.544","","","","","2.916","","4.556","","","94","","94","","","119935.31","207.21","","","","0","","0","","","341","","128","","","1","","1","","","182","","53","","","159","","75","","","53.37","","41.41","","","166.81","16.68","336.16","33.62","6.5","475.69","47.57","1040.20","104.02","24.38","186.76","18.68","161.35","16.13","20.94","2.547","","6.447","","","8236.89","61.66","8236.89","61.66","8.35","2218.60","10.13","782.47","10.13","8.64","40","","77","","","50","","140","","","27","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2.1,4.1,2,true,true,100,1,"7_1_0.35_0.45.yml","50617.99","5061.8","39002.52","3900.25","1161.55","78560.61","7856.06","50017.73","5001.77","2854.29","27942.62","2794.26","11015.21","1101.52","1692.74","2444.26","28.07","","","","12537.30","1253.73","","","","0.533","","","","","2.811","","4.541","","","84","","84","","","106957.33","207.21","","","","0","","0","","","343","","128","","","1","","1","","","185","","53","","","158","","75","","","53.94","","41.41","","","147.57","14.76","304.71","30.47","5.4","424.65","42.47","943.73","94.37","21.62","176.85","17.69","146.87","14.69","20.39","2.401","","6.426","","","7345.59","61.66","7345.59","61.66","8.35","1978.53","10.13","695.92","10.13","8.64","39","","77","","","49","","140","","","26","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2.1,4.3,2,true,true,100,1,"7_1_0.35_0.45.yml","52496.88","5249.69","40560.56","4056.06","1193.63","81688.79","8168.88","51997.87","5199.79","2969.09","29191.91","2919.19","11437.30","1143.73","1775.46","2533.23","28.07","","","","12537.30","1253.73","","","","0.537","","","","","2.798","","4.546","","","87","","87","","","110850.47","207.21","","","","0","","0","","","342","","128","","","1","","1","","","185","","53","","","157","","75","","","54.09","","41.41","","","153.50","15.35","316.88","31.69","5.58","441.56","44.16","981.09","98.11","22.49","185.94","18.59","152.50","15.25","21.65","2.375","","6.433","","","7612.96","61.66","7612.96","61.66","8.35","2050.55","10.13","721.25","10.13","8.64","39","","77","","","49","","140","","","27","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2.2,4.1,2,true,true,100,1,"7_1_0.35_0.45.yml","54848.31","5484.83","41377.13","4137.71","1347.12","83259.40","8325.94","53030.69","5303.07","3022.87","28411.09","2841.11","11653.56","1165.36","1675.75","2644.58","28.07","","","","12537.30","1253.73","","","","0.54","","","","","2.931","","4.551","","","91","","91","","","115722.96","207.21","","","","0","","0","","","342","","128","","","1","","1","","","182","","53","","","160","","75","","","53.22","","41.41","","","160.38","16.04","323.26","32.33","6.29","457.47","45.75","1000.58","100.06","23.43","177.57","17.76","155.38","15.54","19.71","2.576","","6.44","","","7947.59","61.66","7947.59","61.66","8.35","2140.68","10.13","754.99","10.13","8.64","39","","77","","","50","","140","","","27","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2.2,4.3,1,true,true,100,1,"7_1_0.35_0.45.yml","54804.82","5480.48","42688.76","4268.88","1211.61","73251.67","7325.17","54465.36","5446.54","1878.63","18446.85","1844.69","11776.60","1177.66","667.03","2191.41","29.95","","","","12537.30","1253.73","","","","0.548","","","","","3.971","","4.625","","","91","","91","","","115632.84","207.21","","","","0","","0","","","256","","128","","","1","","1","","","134","","53","","","122","","75","","","52.34","","41.41","","","214.08","21.41","333.51","33.35","9.47","546.65","54.67","1027.65","102.76","23.19","151.20","15.12","157.02","15.7","14.19","3.615","","6.545","","","8323.17","61.66","8323.17","61.66","8.35","798.30","10.13","745.69","10.13","5.11","48","","77","","","64","","140","","","29","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2.2,4.6,2,true,true,100,1,"7_1_0.35_0.45.yml","58347.66","5834.77","44087.68","4408.77","1426","88697.74","8869.77","56479.10","5647.91","3221.86","30350.09","3035.01","12391.42","1239.14","1795.87","2810.28","28.07","","","","12537.30","1253.73","","","","0.547","","","","","2.922","","4.558","","","97","","97","","","122973.87","207.21","","","","0","","0","","","340","","128","","","1","","1","","","182","","53","","","158","","75","","","53.53","","41.41","","","171.61","17.16","344.43","34.44","6.73","487.35","48.74","1065.64","106.56","24.98","192.09","19.21","165.22","16.52","21.64","2.537","","6.45","","","8445.57","61.66","8445.57","61.66","8.35","2274.81","10.13","802.30","10.13","8.64","40","","77","","","50","","140","","","28","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2.2,4.8,1,true,true,100,1,"7_1_0.35_0.45.yml","54571.04","5457.1","42514.39","4251.44","1205.67","72955.47","7295.55","54245.32","5424.53","1871.02","18384.44","1838.44","11730.94","1173.09","665.35","2182.23","29.95","","","","12537.30","1253.73","","","","0.547","","","","","3.968","","4.624","","","91","","91","","","115148.37","207.21","","","","0","","0","","","256","","128","","","1","","1","","","134","","53","","","122","","75","","","52.34","","41.41","","","213.17","21.32","332.14","33.21","9.42","544.44","54.44","1023.50","102.35","23.1","150.69","15.07","156.41","15.64","14.16","3.613","","6.544","","","8288.30","61.66","8288.30","61.66","8.35","794.96","10.13","742.57","10.13","5.11","48","","77","","","64","","140","","","30","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2.2,4.8,2,true,true,100,1,"7_1_0.35_0.45.yml","56575.41","5657.54","42764.49","4276.45","1381.09","86134.86","8613.49","54820.03","5482","3131.48","29559.44","2955.94","12055.53","1205.55","1750.39","2541.07","28.07","","","","12537.30","1253.73","","","","0.544","","","","","2.914","","4.547","","","94","","94","","","119301.58","207.21","","","","0","","0","","","340","","128","","","1","","1","","","182","","53","","","158","","75","","","53.53","","41.41","","","166.40","16.64","334.10","33.41","6.51","473.27","47.33","1034.34","103.43","24.28","187.09","18.71","160.74","16.07","21.09","2.53","","6.435","","","8162.47","61.66","8162.47","61.66","8.35","2021.60","10.13","775.40","10.13","8.64","40","","77","","","50","","140","","","28","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,2.1,4.8,100,true,true,100,1,"7_1_0.35_0.45.yml","52988.95","5298.89","42659.68","4265.97","1032.93","96389.49","9638.95","54882.07","5488.21","4150.74","43400.54","4340.05","12222.39","1222.24","3117.81","3284.19","39.05","","","","12537.30","1253.73","","","","0.547","","","","","2.221","","4.49","","","92","","88","","","111870.18","207.21","","","","0","","0","","","429","","128","","","1","","1","","","239","","53","","","190","","75","","","55.71","","41.41","","","123.52","12.35","333.28","33.33","3.43","403.30","40.33","1035.51","103.55","22.32","228.42","22.84","162.97","16.3","27.11","1.766","","6.354","","","8113.04","61.66","8113.04","61.66","9.36","2217.12","11.46","823.57","10.13","11.46","34","","77","","","41","","140","","","27","","33","","","0","","0","",""
